Datetime,Open,High,Low,Close
2025-05-27 09:30:00,157.5,157.5,156.87600708007812,157.125
2025-05-27 09:35:00,157.38999938964844,157.47500610351562,156.97000122070312,157.02999877929688
2025-05-27 09:40:00,157.02999877929688,157.35000610351562,156.9261932373047,157.27499389648438
2025-05-27 09:45:00,157.27499389648438,157.3800048828125,157.14999389648438,157.24000549316406
2025-05-27 09:50:00,157.21389770507812,157.24000549316406,157.143798828125,157.24000549316406
2025-05-27 09:55:00,157.2449951171875,157.47500610351562,157.2100067138672,157.2100067138672
2025-05-27 10:00:00,157.3300018310547,157.3800048828125,157.22999572753906,157.36500549316406
2025-05-27 10:05:00,157.36500549316406,157.47999572753906,157.22999572753906,157.3000030517578
2025-05-27 10:10:00,157.375,157.5,157.30999755859375,157.4250030517578
2025-05-27 10:15:00,157.4250030517578,157.77000427246094,157.4250030517578,157.7550048828125
2025-05-27 10:20:00,157.75,158.0478057861328,157.75,158.02499389648438
2025-05-27 10:25:00,157.9600067138672,158.07000732421875,157.91000366210938,157.91000366210938
2025-05-27 10:30:00,157.9499969482422,157.9550018310547,157.875,157.93499755859375
2025-05-27 10:35:00,157.9499969482422,158.02999877929688,157.84500122070312,158.0050048828125
2025-05-27 10:40:00,158.00999450683594,158.1199951171875,158.00999450683594,158.11500549316406
2025-05-27 10:45:00,158.11000061035156,158.2949981689453,158.10000610351562,158.25
2025-05-27 10:50:00,158.19000244140625,158.1999969482422,158.10009765625,158.14999389648438
2025-05-27 10:55:00,158.15249633789062,158.16000366210938,158.00999450683594,158.05499267578125
2025-05-27 11:00:00,158.05999755859375,158.13999938964844,157.9949951171875,158.13999938964844
2025-05-27 11:05:00,158.0850067138672,158.1199951171875,157.89010620117188,157.89999389648438
2025-05-27 11:10:00,157.85499572753906,157.9250030517578,157.85000610351562,157.88999938964844
2025-05-27 11:15:00,157.92999267578125,158.02999877929688,157.9199981689453,157.97500610351562
2025-05-27 11:20:00,157.97500610351562,158.11000061035156,157.9550018310547,158.06500244140625
2025-05-27 11:25:00,158.06500244140625,158.32000732421875,158.02999877929688,158.27000427246094
2025-05-27 11:30:00,158.30499267578125,158.44000244140625,158.30499267578125,158.36000061035156
2025-05-27 11:35:00,158.3699951171875,158.4600067138672,158.34249877929688,158.4600067138672
2025-05-27 11:40:00,158.4600067138672,158.5,158.41000366210938,158.44970703125
2025-05-27 11:45:00,158.44000244140625,158.47000122070312,158.4199981689453,158.44000244140625
2025-05-27 11:50:00,158.3800048828125,158.47999572753906,158.3699951171875,158.43499755859375
2025-05-27 11:55:00,158.41000366210938,158.41000366210938,158.35000610351562,158.38499450683594
2025-05-27 12:00:00,158.39999389648438,158.59500122070312,158.38999938964844,158.59500122070312
2025-05-27 12:05:00,158.6199951171875,158.6199951171875,158.49000549316406,158.5
2025-05-27 12:10:00,158.52499389648438,158.55999755859375,158.44000244140625,158.47999572753906
2025-05-27 12:15:00,158.3699951171875,158.40499877929688,158.3699951171875,158.38499450683594
2025-05-27 12:20:00,158.38499450683594,158.47000122070312,158.38499450683594,158.46499633789062
2025-05-27 12:25:00,158.46499633789062,158.46499633789062,158.33999633789062,158.38999938964844
2025-05-27 12:30:00,158.38999938964844,158.42999267578125,158.3699951171875,158.40499877929688
2025-05-27 12:35:00,158.40499877929688,158.60000610351562,158.40499877929688,158.60000610351562
